MEETING_DATE	RACE_TIME	HORSE	JOCKEY	TRAINER	START_POS	FINISH_POS
11/3/2011	13:00:00	356	492404	618285	2	4
11/3/2011	13:00:00	405	624393	248180	4	6
11/3/2011	13:00:00	776	328458	988746	8	2
11/3/2011	13:00:00	832	400271	145055	3	5
11/3/2011	13:00:00	868	885453	911477	6	8
11/3/2011	13:00:00	932	206264	993930	5	7
11/3/2011	13:00:00	1021	412829	521771	7	1
11/3/2011	13:00:00	1095	137579	219621	1	3
11/3/2011	14:00:00	13	925004	266989	4	6
11/3/2011	14:00:00	20	178838	333823	8	2
11/3/2011	14:00:00	129	378560	255332	5	7
11/3/2011	14:00:00	100	700783	151200	1	3
11/3/2011	14:00:00	330	242898	277644	3	5
11/3/2011	14:00:00	437	492404	328199	7	1
11/3/2011	14:00:00	570	393081	496415	6	8
11/3/2011	14:00:00	919	419526	580445	2	4
11/3/2011	15:00:00	11	838400	989464	1	3
11/3/2011	15:00:00	545	122357	357060	6	8
11/3/2011	15:00:00	565	118028	938012	2	4
11/3/2011	15:00:00	701	719618	175514	8	2
11/3/2011	15:00:00	808	747591	807669	3	5
11/3/2011	15:00:00	986	635090	580445	4	6
11/3/2011	15:00:00	1023	805858	647001	5	7
11/3/2011	15:00:00	1078	948735	989464	7	1
11/3/2011	16:00:00	71	116886	710330	6	8
11/3/2011	16:00:00	238	719618	299505	1	3
11/3/2011	16:00:00	361	243611	856366	2	4
11/3/2011	16:00:00	411	597177	151200	4	6
11/3/2011	16:00:00	530	299216	660213	3	5
11/3/2011	16:00:00	654	320934	840368	7	1
11/3/2011	16:00:00	786	895452	104125	5	7
11/3/2011	16:00:00	812	768421	111456	8	2
11/3/2011	17:00:00	86	454372	305248	3	5
11/3/2011	17:00:00	185	717367	724981	2	4
11/3/2011	17:00:00	623	889937	229925	7	1
11/3/2011	17:00:00	797	517989	856366	1	3
11/3/2011	17:00:00	884	764538	783531	8	2
11/3/2011	17:00:00	988	319304	214781	5	7
11/3/2011	17:00:00	1018	602021	907758	6	8
11/3/2011	17:00:00	1106	575458	787143	4	6
11/3/2011	18:00:00	195	832373	111456	5	7
11/3/2011	18:00:00	233	413027	709977	8	2
11/3/2011	18:00:00	577	395516	405828	3	5
11/3/2011	18:00:00	598	987071	355492	1	3
11/3/2011	18:00:00	689	206264	938012	6	8
11/3/2011	18:00:00	760	387682	993930	2	4
11/3/2011	18:00:00	793	454372	223541	4	6
11/3/2011	18:00:00	802	954138	848045	7	1
11/3/2011	19:00:00	118	735781	727326	5	7
11/3/2011	19:00:00	148	332099	255332	6	8
11/3/2011	19:00:00	227	364514	266989	7	1
11/3/2011	19:00:00	237	382899	721000	4	6
11/3/2011	19:00:00	311	298350	219621	2	4
11/3/2011	19:00:00	448	299216	653975	3	5
11/3/2011	19:00:00	645	290126	236134	1	3
11/3/2011	19:00:00	693	123751	212872	8	2
11/3/2011	20:00:00	78	719218	288537	7	1
11/3/2011	20:00:00	529	895452	341281	6	8
11/3/2011	20:00:00	642	407086	824587	3	5
11/3/2011	20:00:00	671	214585	255332	8	2
11/3/2011	20:00:00	787	136242	928043	5	7
11/3/2011	20:00:00	884	414264	689961	4	6
11/3/2011	20:00:00	906	296796	940415	2	4
11/3/2011	20:00:00	934	289182	984187	1	3
18/3/2011	11:00:00	43	946049	145055	8	8
18/3/2011	11:00:00	146	175953	131132	4	4
18/3/2011	11:00:00	391	612043	219621	6	6
18/3/2011	11:00:00	622	895452	114366	2	2
18/3/2011	11:00:00	679	700783	709977	1	1
18/3/2011	11:00:00	738	459165	229925	3	3
18/3/2011	11:00:00	742	864023	740142	5	5
18/3/2011	11:00:00	744	180926	689961	7	7
18/3/2011	12:00:00	86	137579	928043	6	6
18/3/2011	12:00:00	214	356338	643694	7	7
18/3/2011	12:00:00	294	364514	580445	5	5
18/3/2011	12:00:00	461	290126	880432	4	4
18/3/2011	12:00:00	494	234861	810862	8	8
18/3/2011	12:00:00	555	768421	186043	2	2
18/3/2011	12:00:00	693	885453	647001	3	3
18/3/2011	12:00:00	1039	624393	968489	1	1
18/3/2011	13:00:00	7	296796	564312	2	2
18/3/2011	13:00:00	137	719218	880432	8	8
18/3/2011	13:00:00	215	254075	726932	4	4
18/3/2011	13:00:00	457	724043	709977	6	6
18/3/2011	13:00:00	657	946049	537261	7	7
18/3/2011	13:00:00	869	516197	689961	5	5
18/3/2011	13:00:00	1000	561648	212872	3	3
18/3/2011	13:00:00	1127	382899	740142	1	1
18/3/2011	14:00:00	22	780773	405828	8	8
18/3/2011	14:00:00	62	785010	526023	2	2
18/3/2011	14:00:00	206	630739	539827	7	7
18/3/2011	14:00:00	100	102257	351713	3	3
18/3/2011	14:00:00	349	290126	776017	5	5
18/3/2011	14:00:00	702	839822	991002	1	1
18/3/2011	14:00:00	933	272950	537261	4	4
18/3/2011	14:00:00	1110	884937	333823	6	6
18/3/2011	15:00:00	5	237547	856366	7	7
18/3/2011	15:00:00	27	687620	240594	8	8
18/3/2011	15:00:00	474	254075	877436	2	2
18/3/2011	15:00:00	493	406642	825637	5	5
18/3/2011	15:00:00	514	630739	513480	6	6
18/3/2011	15:00:00	570	249146	688064	1	1
18/3/2011	15:00:00	601	750919	219621	3	3
18/3/2011	15:00:00	950	234861	721000	4	4
18/3/2011	16:00:00	144	242898	567635	6	6
18/3/2011	16:00:00	311	719618	721000	5	5
18/3/2011	16:00:00	402	273710	169863	8	8
18/3/2011	16:00:00	458	183574	727326	2	2
18/3/2011	16:00:00	591	237547	907758	7	7
18/3/2011	16:00:00	712	571194	984187	3	3
18/3/2011	16:00:00	994	419526	647001	4	4
18/3/2011	16:00:00	1103	254659	580445	1	1
18/3/2011	17:00:00	47	839822	647001	8	8
18/3/2011	17:00:00	86	517989	219621	3	3
18/3/2011	17:00:00	215	400271	698805	1	1
18/3/2011	17:00:00	440	393081	580445	4	4
18/3/2011	17:00:00	511	254075	984187	6	6
18/3/2011	17:00:00	621	272950	698805	2	2
18/3/2011	17:00:00	665	785010	535927	5	5
18/3/2011	17:00:00	699	517989	240594	7	7
18/3/2011	18:00:00	96	406642	554133	4	4
18/3/2011	18:00:00	211	328458	776017	5	5
18/3/2011	18:00:00	245	254075	351713	2	2
18/3/2011	18:00:00	376	128084	155239	6	6
18/3/2011	18:00:00	407	414264	850941	1	1
18/3/2011	18:00:00	554	120700	993930	7	7
18/3/2011	18:00:00	574	464108	261170	8	8
18/3/2011	18:00:00	714	343873	155239	3	3
18/3/2011	19:00:00	130	820223	698805	7	7
18/3/2011	19:00:00	132	574762	825637	4	4
18/3/2011	19:00:00	362	290126	242451	3	3
18/3/2011	19:00:00	846	885453	580445	1	1
18/3/2011	19:00:00	847	808974	938012	6	6
18/3/2011	19:00:00	911	196289	145055	2	2
18/3/2011	19:00:00	1005	818483	730316	8	8
18/3/2011	19:00:00	1079	635090	242451	5	5
18/3/2011	20:00:00	34	286332	984187	1	1
18/3/2011	20:00:00	180	319304	104125	8	8
18/3/2011	20:00:00	182	811327	802157	6	6
18/3/2011	20:00:00	249	214013	261170	3	3
18/3/2011	20:00:00	368	808974	653975	7	7
18/3/2011	20:00:00	427	838400	642314	4	4
18/3/2011	20:00:00	569	122357	730939	5	5
18/3/2011	20:00:00	743	594594	496415	2	2
25/3/2011	11:00:00	5	880925	930762	7	1
25/3/2011	11:00:00	36	338543	241875	6	8
25/3/2011	11:00:00	141	808974	721000	3	5
25/3/2011	11:00:00	153	805858	991002	2	4
25/3/2011	11:00:00	430	356338	727326	1	3
25/3/2011	11:00:00	580	895452	255332	5	7
25/3/2011	11:00:00	584	100466	978375	8	2
25/3/2011	11:00:00	1095	426652	355492	4	6
25/3/2011	12:00:00	169	986945	710330	3	5
25/3/2011	12:00:00	311	492404	537261	8	2
25/3/2011	12:00:00	461	955657	911477	6	8
25/3/2011	12:00:00	493	590266	269418	7	1
25/3/2011	12:00:00	545	100466	223541	1	3
25/3/2011	12:00:00	880	768421	616205	5	7
25/3/2011	12:00:00	932	760890	155239	2	4
25/3/2011	12:00:00	1075	290547	726932	4	6
25/3/2011	13:00:00	333	597177	131132	4	6
25/3/2011	13:00:00	338	750919	840368	8	2
25/3/2011	13:00:00	538	245386	111456	6	8
25/3/2011	13:00:00	710	319304	277644	7	1
25/3/2011	13:00:00	847	419526	521771	3	5
25/3/2011	13:00:00	891	574762	333823	5	7
25/3/2011	13:00:00	980	747591	799046	1	3
25/3/2011	13:00:00	1021	839822	978375	2	4
25/3/2011	14:00:00	157	100466	530075	3	5
25/3/2011	14:00:00	181	180808	255332	1	3
25/3/2011	14:00:00	231	986732	779583	7	1
25/3/2011	14:00:00	100	901878	850941	6	8
25/3/2011	14:00:00	581	811327	241875	8	2
25/3/2011	14:00:00	718	332099	277644	5	7
25/3/2011	14:00:00	1086	338543	521771	4	6
25/3/2011	14:00:00	1131	666141	619083	2	4
25/3/2011	15:00:00	18	590266	709977	6	8
25/3/2011	15:00:00	25	811327	730939	5	7
25/3/2011	15:00:00	158	611891	283978	7	1
25/3/2011	15:00:00	521	986945	928043	4	6
25/3/2011	15:00:00	717	862404	299505	1	3
25/3/2011	15:00:00	984	290547	567635	8	2
25/3/2011	15:00:00	997	407086	907587	3	5
25/3/2011	15:00:00	1034	957160	642314	2	4
25/3/2011	16:00:00	42	861470	212872	3	5
25/3/2011	16:00:00	175	967477	615135	1	3
25/3/2011	16:00:00	257	254075	859454	5	7
25/3/2011	16:00:00	404	884937	698906	6	8
25/3/2011	16:00:00	605	915247	802157	7	1
25/3/2011	16:00:00	635	407465	825637	2	4
25/3/2011	16:00:00	699	470111	907758	8	2
25/3/2011	16:00:00	861	277465	721000	4	6
25/3/2011	17:00:00	256	277465	787143	8	2
25/3/2011	17:00:00	303	811327	539827	4	6
25/3/2011	17:00:00	440	338543	355492	1	3
25/3/2011	17:00:00	505	786197	173571	3	5
25/3/2011	17:00:00	640	356338	931212	5	7
25/3/2011	17:00:00	654	868404	506291	7	1
25/3/2011	17:00:00	694	666141	513480	2	4
25/3/2011	17:00:00	1019	590266	254734	6	8
25/3/2011	18:00:00	182	470111	721000	6	8
25/3/2011	18:00:00	206	666141	782336	7	1
25/3/2011	18:00:00	292	957160	169863	4	6
25/3/2011	18:00:00	442	624393	111456	5	7
25/3/2011	18:00:00	449	303998	131132	2	4
25/3/2011	18:00:00	569	835000	547811	1	3
25/3/2011	18:00:00	677	839822	223242	8	2
25/3/2011	18:00:00	1049	658563	305248	3	5
25/3/2011	19:00:00	293	237478	670077	4	6
25/3/2011	19:00:00	370	364514	642314	7	1
25/3/2011	19:00:00	578	289182	223541	5	7
25/3/2011	19:00:00	761	237478	513480	6	8
25/3/2011	19:00:00	1017	100466	977118	1	3
25/3/2011	19:00:00	1028	242898	802157	8	2
25/3/2011	19:00:00	1051	111244	564312	2	4
25/3/2011	19:00:00	1063	299216	748043	3	5
25/3/2011	20:00:00	123	328458	896765	7	1
25/3/2011	20:00:00	232	786197	173571	4	6
25/3/2011	20:00:00	392	895452	993930	2	4
25/3/2011	20:00:00	611	254659	400612	1	3
25/3/2011	20:00:00	619	407086	473400	5	7
25/3/2011	20:00:00	702	178838	554133	8	2
25/3/2011	20:00:00	1100	768421	718092	6	8
25/3/2011	20:00:00	1118	329527	761594	3	5
1/4/2011	11:00:00	135	915247	616205	6	2
1/4/2011	11:00:00	484	832373	580445	8	4
1/4/2011	11:00:00	573	889237	228927	3	7
1/4/2011	11:00:00	634	700783	705133	7	3
1/4/2011	11:00:00	784	183574	825637	1	5
1/4/2011	11:00:00	812	277465	911477	4	8
1/4/2011	11:00:00	921	601776	942530	2	6
1/4/2011	11:00:00	1019	612043	240594	5	1
1/4/2011	12:00:00	13	967477	223242	7	3
1/4/2011	12:00:00	40	763901	554133	5	1
1/4/2011	12:00:00	140	393081	254734	3	7
1/4/2011	12:00:00	428	805858	539827	8	4
1/4/2011	12:00:00	596	516197	799046	6	2
1/4/2011	12:00:00	599	400271	877436	4	8
1/4/2011	12:00:00	630	958254	223541	2	6
1/4/2011	12:00:00	802	400271	766033	1	5
1/4/2011	13:00:00	194	611891	653975	3	7
1/4/2011	13:00:00	273	116886	682880	5	1
1/4/2011	13:00:00	280	319304	406168	8	4
1/4/2011	13:00:00	790	958254	473400	6	2
1/4/2011	13:00:00	819	339194	989464	7	3
1/4/2011	13:00:00	884	575458	255332	4	8
1/4/2011	13:00:00	899	412829	455628	2	6
1/4/2011	13:00:00	1078	183574	848045	1	5
1/4/2011	14:00:00	54	111244	824587	7	3
1/4/2011	14:00:00	192	387682	328199	3	7
1/4/2011	14:00:00	398	915247	530075	1	5
1/4/2011	14:00:00	100	303998	104125	8	4
1/4/2011	14:00:00	627	747323	241875	4	8
1/4/2011	14:00:00	651	407465	710330	6	2
1/4/2011	14:00:00	952	954138	328199	2	6
1/4/2011	14:00:00	1082	874845	709977	5	1
1/4/2011	15:00:00	30	388544	688064	5	1
1/4/2011	15:00:00	47	864769	104125	8	4
1/4/2011	15:00:00	80	874845	721000	6	2
1/4/2011	15:00:00	131	290547	643694	4	8
1/4/2011	15:00:00	435	954138	412000	3	7
1/4/2011	15:00:00	587	839822	783531	7	3
1/4/2011	15:00:00	642	180808	111456	2	6
1/4/2011	15:00:00	879	811327	959732	1	5
1/4/2011	16:00:00	99	320934	911477	4	8
1/4/2011	16:00:00	347	393081	940415	7	3
1/4/2011	16:00:00	382	597177	779583	1	5
1/4/2011	16:00:00	389	446912	618285	3	7
1/4/2011	16:00:00	621	986732	907587	5	1
1/4/2011	16:00:00	634	406642	880432	6	2
1/4/2011	16:00:00	830	178838	761594	2	6
1/4/2011	16:00:00	860	237547	930762	8	4
1/4/2011	17:00:00	24	948735	426665	5	1
1/4/2011	17:00:00	61	889237	513480	1	5
1/4/2011	17:00:00	214	123751	790516	4	8
1/4/2011	17:00:00	227	454372	825637	3	7
1/4/2011	17:00:00	350	719571	496415	8	4
1/4/2011	17:00:00	577	270790	653975	2	6
1/4/2011	17:00:00	673	800995	186798	6	2
1/4/2011	17:00:00	765	464108	455628	7	3
1/4/2011	18:00:00	219	393081	223242	1	5
1/4/2011	18:00:00	307	820223	277644	8	4
1/4/2011	18:00:00	367	750919	840368	7	3
1/4/2011	18:00:00	583	835000	618285	3	7
1/4/2011	18:00:00	717	805858	223242	4	8
1/4/2011	18:00:00	995	677154	726784	5	1
1/4/2011	18:00:00	1013	566232	465603	6	2
1/4/2011	18:00:00	1070	719618	984187	2	6
1/4/2011	19:00:00	134	567203	564312	2	6
1/4/2011	19:00:00	361	658563	727326	6	2
1/4/2011	19:00:00	411	541607	357060	7	3
1/4/2011	19:00:00	517	234861	564312	3	7
1/4/2011	19:00:00	590	199145	472604	5	1
1/4/2011	19:00:00	661	413027	277644	4	8
1/4/2011	19:00:00	700	180926	682880	8	4
1/4/2011	19:00:00	931	700982	730316	1	5
1/4/2011	20:00:00	6	800935	730939	7	3
1/4/2011	20:00:00	62	270790	940415	5	1
1/4/2011	20:00:00	129	803614	877436	4	8
1/4/2011	20:00:00	244	597177	740142	3	7
1/4/2011	20:00:00	319	567203	104125	6	2
1/4/2011	20:00:00	900	885453	229925	8	4
1/4/2011	20:00:00	925	925004	721000	1	5
1/4/2011	20:00:00	980	319304	988746	2	6
8/4/2011	11:00:00	61	955713	402319	4	1
8/4/2011	11:00:00	90	566232	431657	7	4
8/4/2011	11:00:00	141	290547	236134	2	7
8/4/2011	11:00:00	147	735442	521771	6	3
8/4/2011	11:00:00	256	167510	670077	8	5
8/4/2011	11:00:00	892	122357	693551	5	2
8/4/2011	11:00:00	1009	289182	766033	3	8
8/4/2011	11:00:00	1084	136242	618285	1	6
8/4/2011	12:00:00	166	958254	283978	4	1
8/4/2011	12:00:00	461	136242	802157	6	3
8/4/2011	12:00:00	761	764538	214781	2	7
8/4/2011	12:00:00	793	700783	193578	5	2
8/4/2011	12:00:00	937	719571	431657	1	6
8/4/2011	12:00:00	954	760890	223242	3	8
8/4/2011	12:00:00	967	339194	799046	8	5
8/4/2011	12:00:00	1037	338616	496415	7	4
8/4/2011	13:00:00	96	958254	241875	5	2
8/4/2011	13:00:00	113	629915	907758	1	6
8/4/2011	13:00:00	227	760890	776017	2	7
8/4/2011	13:00:00	228	470111	698805	6	3
8/4/2011	13:00:00	272	170136	965847	4	1
8/4/2011	13:00:00	552	388544	138405	7	4
8/4/2011	13:00:00	744	658563	450417	3	8
8/4/2011	13:00:00	966	286332	266989	8	5
8/4/2011	14:00:00	10	808974	824587	4	1
8/4/2011	14:00:00	134	120700	779583	8	5
8/4/2011	14:00:00	214	835000	193578	3	8
8/4/2011	14:00:00	100	137579	938012	7	4
8/4/2011	14:00:00	508	862404	730939	6	3
8/4/2011	14:00:00	572	338543	402319	5	2
8/4/2011	14:00:00	582	835000	907587	1	6
8/4/2011	14:00:00	732	700783	761594	2	7
8/4/2011	15:00:00	17	183574	405828	8	5
8/4/2011	15:00:00	287	356338	618285	6	3
8/4/2011	15:00:00	293	760890	272864	5	2
8/4/2011	15:00:00	309	367509	619083	2	7
8/4/2011	15:00:00	401	575458	121976	7	4
8/4/2011	15:00:00	609	602021	431657	4	1
8/4/2011	15:00:00	778	116510	223242	3	8
8/4/2011	15:00:00	843	473695	465603	1	6
8/4/2011	16:00:00	55	901878	223541	6	3
8/4/2011	16:00:00	304	839822	357060	3	8
8/4/2011	16:00:00	307	123751	993930	5	2
8/4/2011	16:00:00	726	214585	526023	1	6
8/4/2011	16:00:00	829	120700	942530	2	7
8/4/2011	16:00:00	842	298350	959732	4	1
8/4/2011	16:00:00	984	412499	761594	8	5
8/4/2011	16:00:00	1092	180808	643694	7	4
8/4/2011	17:00:00	192	214585	535927	4	1
8/4/2011	17:00:00	249	167510	405828	3	8
8/4/2011	17:00:00	316	199145	880432	5	2
8/4/2011	17:00:00	423	118028	537261	2	7
8/4/2011	17:00:00	734	478532	450417	7	4
8/4/2011	17:00:00	750	889937	740142	8	5
8/4/2011	17:00:00	1073	567203	121976	1	6
8/4/2011	17:00:00	1087	895452	965847	6	3
8/4/2011	18:00:00	162	116886	121976	2	7
8/4/2011	18:00:00	268	419526	539827	3	8
8/4/2011	18:00:00	417	243611	642314	5	2
8/4/2011	18:00:00	519	100466	848045	8	5
8/4/2011	18:00:00	791	243611	968489	6	3
8/4/2011	18:00:00	1014	456715	197858	7	4
8/4/2011	18:00:00	1038	889237	229925	4	1
8/4/2011	18:00:00	1126	414264	802157	1	6
8/4/2011	19:00:00	11	649396	248180	7	4
8/4/2011	19:00:00	125	611891	269418	6	3
8/4/2011	19:00:00	131	243611	965847	8	5
8/4/2011	19:00:00	181	620911	223541	1	6
8/4/2011	19:00:00	255	339194	254734	5	2
8/4/2011	19:00:00	425	786197	186798	2	7
8/4/2011	19:00:00	710	839822	748043	4	1
8/4/2011	19:00:00	1039	747323	642314	3	8
8/4/2011	20:00:00	29	747323	859454	8	5
8/4/2011	20:00:00	308	967477	288537	7	4
8/4/2011	20:00:00	474	967477	616205	4	1
8/4/2011	20:00:00	531	388544	619083	5	2
8/4/2011	20:00:00	692	838400	930762	6	3
8/4/2011	20:00:00	791	611891	155239	3	8
8/4/2011	20:00:00	1012	835000	431657	1	6
8/4/2011	20:00:00	1035	567203	988746	2	7
15/4/2011	11:00:00	341	234861	670077	8	2
15/4/2011	11:00:00	457	412829	619083	3	5
15/4/2011	11:00:00	496	719571	761594	2	4
15/4/2011	11:00:00	677	273710	834539	1	3
15/4/2011	11:00:00	732	954965	799046	5	7
15/4/2011	11:00:00	753	137579	242451	6	8
15/4/2011	11:00:00	1005	310343	186043	4	6
15/4/2011	11:00:00	1077	695045	761594	7	1
15/4/2011	12:00:00	7	750919	977118	4	6
15/4/2011	12:00:00	142	409562	856366	8	2
15/4/2011	12:00:00	230	810167	248180	1	3
15/4/2011	12:00:00	370	885453	521771	3	5
15/4/2011	12:00:00	421	249146	173571	2	4
15/4/2011	12:00:00	675	217758	121976	6	8
15/4/2011	12:00:00	803	478532	978375	5	7
15/4/2011	12:00:00	823	111244	496415	7	1
15/4/2011	13:00:00	147	874845	834539	1	3
15/4/2011	13:00:00	345	868404	228927	3	5
15/4/2011	13:00:00	434	986945	299505	2	4
15/4/2011	13:00:00	738	575458	615135	8	2
15/4/2011	13:00:00	892	597177	240594	7	1
15/4/2011	13:00:00	911	874845	824587	4	6
15/4/2011	13:00:00	1054	289182	748043	5	7
15/4/2011	13:00:00	1098	611891	693551	6	8
15/4/2011	14:00:00	205	272950	928043	3	5
15/4/2011	14:00:00	587	111244	242451	7	1
15/4/2011	14:00:00	752	122357	104125	4	6
15/4/2011	14:00:00	100	128084	619083	6	8
15/4/2011	14:00:00	832	214585	782336	8	2
15/4/2011	14:00:00	1010	214013	765741	2	4
15/4/2011	14:00:00	1026	406642	710330	1	3
15/4/2011	14:00:00	1031	808974	266989	5	7
15/4/2011	15:00:00	239	800935	740142	3	5
15/4/2011	15:00:00	283	464108	145055	4	6
15/4/2011	15:00:00	392	173454	689961	8	2
15/4/2011	15:00:00	428	687620	426665	2	4
15/4/2011	15:00:00	439	364514	721000	1	3
15/4/2011	15:00:00	534	388544	223541	7	1
15/4/2011	15:00:00	762	148996	333823	6	8
15/4/2011	15:00:00	1099	861194	928043	5	7
15/4/2011	16:00:00	168	889237	402319	4	6
15/4/2011	16:00:00	196	808974	261170	5	7
15/4/2011	16:00:00	308	805858	521771	3	5
15/4/2011	16:00:00	486	760890	288537	6	8
15/4/2011	16:00:00	614	805858	726932	7	1
15/4/2011	16:00:00	933	832373	730316	8	2
15/4/2011	16:00:00	989	780512	787143	1	3
15/4/2011	16:00:00	1051	719618	718092	2	4
15/4/2011	17:00:00	194	541607	145055	6	8
15/4/2011	17:00:00	206	290547	942530	4	6
15/4/2011	17:00:00	491	456715	856366	1	3
15/4/2011	17:00:00	504	687620	219621	2	4
15/4/2011	17:00:00	822	245386	848045	7	1
15/4/2011	17:00:00	893	800995	682880	5	7
15/4/2011	17:00:00	1041	338543	856366	3	5
15/4/2011	17:00:00	1123	338616	802157	8	2
15/4/2011	18:00:00	11	387682	111456	7	1
15/4/2011	18:00:00	324	393081	261170	1	3
15/4/2011	18:00:00	359	214585	761594	5	7
15/4/2011	18:00:00	655	173454	993930	8	2
15/4/2011	18:00:00	674	170136	547811	6	8
15/4/2011	18:00:00	683	237478	186798	3	5
15/4/2011	18:00:00	688	100466	104125	4	6
15/4/2011	18:00:00	837	786197	509388	2	4
15/4/2011	19:00:00	220	747591	724981	6	8
15/4/2011	19:00:00	274	735442	642314	8	2
15/4/2011	19:00:00	321	719218	748043	4	6
15/4/2011	19:00:00	584	470111	619083	3	5
15/4/2011	19:00:00	693	148996	880432	5	7
15/4/2011	19:00:00	746	459165	938012	2	4
15/4/2011	19:00:00	769	277465	269418	1	3
15/4/2011	19:00:00	1043	760890	618285	7	1
15/4/2011	20:00:00	245	884937	241875	7	1
15/4/2011	20:00:00	322	137579	228927	5	7
15/4/2011	20:00:00	437	567203	856366	8	2
15/4/2011	20:00:00	461	412829	223541	2	4
15/4/2011	20:00:00	478	303998	521771	6	8
15/4/2011	20:00:00	552	747323	288537	1	3
15/4/2011	20:00:00	759	116510	547811	4	6
15/4/2011	20:00:00	794	180808	254734	3	5
22/4/2011	11:00:00	178	700982	261170	6	8
22/4/2011	11:00:00	487	901878	709977	7	1
22/4/2011	11:00:00	504	768421	254734	2	4
22/4/2011	11:00:00	514	454372	269418	5	7
22/4/2011	11:00:00	573	206264	642314	1	3
22/4/2011	11:00:00	837	719230	616205	8	2
22/4/2011	11:00:00	854	880925	850941	3	5
22/4/2011	11:00:00	861	180808	859454	4	6
22/4/2011	12:00:00	12	277465	513480	6	8
22/4/2011	12:00:00	261	180808	993930	8	2
22/4/2011	12:00:00	420	290126	554133	2	4
22/4/2011	12:00:00	508	885453	896765	4	6
22/4/2011	12:00:00	648	229550	931212	5	7
22/4/2011	12:00:00	951	901878	705133	7	1
22/4/2011	12:00:00	983	566232	513480	1	3
22/4/2011	12:00:00	1041	597177	850351	3	5
22/4/2011	13:00:00	24	889237	530075	1	3
22/4/2011	13:00:00	160	459165	223541	5	7
22/4/2011	13:00:00	169	136242	748043	2	4
22/4/2011	13:00:00	211	630739	616205	4	6
22/4/2011	13:00:00	645	839822	151200	6	8
22/4/2011	13:00:00	873	212192	730316	8	2
22/4/2011	13:00:00	918	810167	440714	7	1
22/4/2011	13:00:00	1071	695045	228927	3	5
22/4/2011	14:00:00	55	183574	660213	8	2
22/4/2011	14:00:00	150	199145	223541	4	6
22/4/2011	14:00:00	181	874845	727326	1	3
22/4/2011	14:00:00	100	428437	726932	2	4
22/4/2011	14:00:00	386	120700	911477	5	7
22/4/2011	14:00:00	395	339194	121976	3	5
22/4/2011	14:00:00	427	238724	776017	6	8
22/4/2011	14:00:00	885	747323	223242	7	1
22/4/2011	15:00:00	196	492404	779583	3	5
22/4/2011	15:00:00	443	901878	877436	2	4
22/4/2011	15:00:00	513	457667	991002	6	8
22/4/2011	15:00:00	525	677154	248180	4	6
22/4/2011	15:00:00	569	100466	328199	8	2
22/4/2011	15:00:00	597	864769	965847	5	7
22/4/2011	15:00:00	710	649396	440714	1	3
22/4/2011	15:00:00	1090	254659	151200	7	1
22/4/2011	16:00:00	54	719618	426665	4	6
22/4/2011	16:00:00	157	628058	259625	8	2
22/4/2011	16:00:00	163	747591	186043	3	5
22/4/2011	16:00:00	252	173454	810862	2	4
22/4/2011	16:00:00	294	367509	554133	6	8
22/4/2011	16:00:00	669	566232	535927	5	7
22/4/2011	16:00:00	757	425015	450417	1	3
22/4/2011	16:00:00	975	735781	724981	7	1
22/4/2011	17:00:00	45	575458	759358	8	2
22/4/2011	17:00:00	334	116886	670077	6	8
22/4/2011	17:00:00	687	780773	535927	4	6
22/4/2011	17:00:00	743	388544	984187	7	1
22/4/2011	17:00:00	844	602021	440714	5	7
22/4/2011	17:00:00	857	298350	718092	2	4
22/4/2011	17:00:00	989	832373	730316	3	5
22/4/2011	17:00:00	1080	393081	357060	1	3
22/4/2011	18:00:00	13	180808	721000	5	7
22/4/2011	18:00:00	120	635090	825637	7	1
22/4/2011	18:00:00	232	364514	647001	1	3
22/4/2011	18:00:00	593	332099	455628	2	4
22/4/2011	18:00:00	729	290547	509388	6	8
22/4/2011	18:00:00	845	724043	521771	4	6
22/4/2011	18:00:00	889	611891	305248	8	2
22/4/2011	18:00:00	999	700783	111456	3	5
22/4/2011	19:00:00	22	946049	193578	4	6
22/4/2011	19:00:00	26	658563	351713	2	4
22/4/2011	19:00:00	125	100466	431657	8	2
22/4/2011	19:00:00	528	245386	314056	6	8
22/4/2011	19:00:00	657	750919	799046	5	7
22/4/2011	19:00:00	700	175953	790516	3	5
22/4/2011	19:00:00	840	677154	787143	1	3
22/4/2011	19:00:00	1093	212192	896765	7	1
22/4/2011	20:00:00	73	382899	580445	6	8
22/4/2011	20:00:00	306	805858	248180	2	4
22/4/2011	20:00:00	406	724043	255332	4	6
22/4/2011	20:00:00	480	382899	473400	7	1
22/4/2011	20:00:00	560	234861	705133	8	2
22/4/2011	20:00:00	739	803614	229925	1	3
22/4/2011	20:00:00	903	946049	242451	3	5
22/4/2011	20:00:00	948	286332	564312	5	7
29/4/2011	11:00:00	49	493047	431657	1	1
29/4/2011	11:00:00	369	810167	333823	5	5
29/4/2011	11:00:00	437	864769	721000	8	8
29/4/2011	11:00:00	595	457667	229925	2	2
29/4/2011	11:00:00	672	234861	145055	3	3
29/4/2011	11:00:00	689	137579	642314	7	7
